"","일자","종목코드","종목명","관리여부","종가","EPS","PER","BPS","PBR","주당배당금","배당수익률","게시물  일련번호","총카운트"
"1997",2020-11-11,"025000","KPX케미칼","-",52800,"8,571","6.16","96,367","0.55",2500,4.73,1997,NA
"1998",2020-11-11,"025530","SJM홀딩스","-",2815,"363","7.75","10,066","0.28",175,6.22,1998,NA
"1999",2020-11-11,"025540","한국단자","-",48250,"3,062","15.76","68,181","0.71",700,1.45,1999,NA
"2000",2020-11-11,"025560","미래산업","-",3105,"-","-","3,850","0.81",0,0,2000,NA
"2001",2020-11-11,"025620","제이준코스메틱","-",2655,"-","-","1,906","1.39",0,0,2001,NA
"2002",2020-11-11,"025750","한솔홈데코","-",2200,"-","-","1,914","1.15",0,0,2002,NA
"2003",2020-11-11,"025820","이구산업","-",1740,"-","-","3,027","0.57",30,1.72,2003,NA
"2004",2020-11-11,"025860","남해화학","-",8480,"335","25.31","8,735","0.97",60,0.71,2004,NA
"2005",2020-11-11,"025890","한국주강","-",1580,"-","-","2,848","0.55",0,0,2005,NA
"2006",2020-11-11,"026890","디피씨","-",9520,"287","33.17","3,705","2.57",80,0.84,2006,NA
"2007",2020-11-11,"026940","부국철강","-",4880,"92","53.04","5,627","0.87",75,1.54,2007,NA
"2008",2020-11-11,"026960","동서","-",29600,"1,388","21.33","13,419","2.21",700,2.36,2008,NA
"2009",2020-11-11,"027410","BGF","-",4575,"281","16.28","15,699","0.29",110,2.4,2009,NA
"2010",2020-11-11,"027740","마니커","-",702,"-","-","522","1.34",0,0,2010,NA
"2011",2020-11-11,"027970","세하","-",1675,"323","5.19","1,090","1.54",0,0,2011,NA
"2012",2020-11-11,"028050","삼성엔지니어링","-",12350,"1,493","8.27","6,749","1.83",0,0,2012,NA
"2013",2020-11-11,"028100","동아지질","-",15950,"1,686","9.46","16,860","0.95",200,1.25,2013,NA
"2014",2020-11-11,"028260","삼성물산","-",123000,"6,366","19.32","125,948","0.98",2000,1.63,2014,NA
"2015",2020-11-11,"02826K","삼성물산우B","-",117500,"-","-","-","-",2050,1.74,2015,NA
"2016",2020-11-11,"028670","팬오션","-",4225,"284","14.88","5,400","0.78",0,0,2016,NA
"2017",2020-11-11,"029460","케이씨","-",24000,"4,054","5.92","33,184","0.72",250,1.04,2017,NA
"2018",2020-11-11,"029530","신도리코","-",25500,"1,473","17.31","86,372","0.3",1000,3.92,2018,NA
"2019",2020-11-11,"029780","삼성카드","-",32900,"3,225","10.2","59,525","0.55",1600,4.86,2019,NA
"2020",2020-11-11,"030000","제일기획","-",21750,"1,363","15.96","8,229","2.64",820,3.77,2020,NA
"2021",2020-11-11,"030200","KT","-",23650,"2,526","9.36","52,341","0.45",1100,4.65,2021,NA
"2022",2020-11-11,"030210","KTB투자증권","-",2920,"681","4.29","8,098","0.36",150,5.14,2022,NA
"2023",2020-11-11,"030610","교보증권","-",7320,"2,391","3.06","26,692","0.27",400,5.46,2023,NA
"2024",2020-11-11,"030720","동원수산","-",9050,"1,304","6.94","10,939","0.83",0,0,2024,NA
"2025",2020-11-11,"030790","비케이탑스","-",6990,"-","-","6,679","1.05",0,0,2025,NA
"2026",2020-11-11,"031430","신세계인터내셔날","-",152000,"10,361","14.67","83,650","1.82",1100,0.72,2026,NA
"2027",2020-11-11,"031440","신세계푸드","-",56000,"1,124","49.82","81,369","0.69",750,1.34,2027,NA
"2028",2020-11-11,"031820","콤텍시스템","-",1615,"20","80.75","1,398","1.16",0,0,2028,NA
"2029",2020-11-11,"032350","롯데관광개발","-",15500,"-","-","4,348","3.56",0,0,2029,NA
"2030",2020-11-11,"032560","황금에스티","-",7100,"1,795","3.96","18,579","0.38",100,1.41,2030,NA
"2031",2020-11-11,"032640","LG유플러스","-",11900,"1,005","11.84","16,218","0.73",400,3.36,2031,NA
"2032",2020-11-11,"032830","삼성생명","-",67800,"5,443","12.46","178,335","0.38",2650,3.91,2032,NA
"2033",2020-11-11,"033180","필룩스","-",3170,"-","-","3,355","0.94",0,0,2033,NA
"2034",2020-11-11,"033240","자화전자","-",14500,"-","-","15,564","0.93",0,0,2034,NA
"2035",2020-11-11,"033250","체시스","-",2475,"-","-","1,113","2.22",0,0,2035,NA
"2036",2020-11-11,"033270","유나이티드제약","-",44300,"2,087","21.23","15,716","2.82",330,0.74,2036,NA
"2037",2020-11-11,"033530","세종공업","-",8900,"257","34.63","16,554","0.54",50,0.56,2037,NA
"2038",2020-11-11,"033660","아주캐피탈","-",11800,"1,784","6.61","14,145","0.83",650,5.51,2038,NA
"2039",2020-11-11,"033780","KT&G","-",86900,"8,208","10.59","63,008","1.38",4400,5.06,2039,NA
"2040",2020-11-11,"033920","무학","-",6620,"849","7.8","18,067","0.37",0,0,2040,NA
"2041",2020-11-11,"034020","두산중공업","-",16350,"-","-","11,643","1.4",0,0,2041,NA
"2042",2020-11-11,"034120","SBS","-",16500,"1,114","14.81","31,799","0.52",150,0.91,2042,NA
"2043",2020-11-11,"034220","LG디스플레이","-",15150,"-","-","31,694","0.48",0,0,2043,NA
"2044",2020-11-11,"034300","신세계건설","-",22600,"4,379","5.16","49,395","0.46",800,3.54,2044,NA
"2045",2020-11-11,"034310","NICE","-",18850,"771","24.45","18,100","1.04",230,1.22,2045,NA
"2046",2020-11-11,"034590","인천도시가스","-",26000,"2,598","10.01","42,280","0.61",1250,4.81,2046,NA
"2047",2020-11-11,"034730","SK","-",207000,"12,917","16.03","235,255","0.88",5000,2.42,2047,NA
"2048",2020-11-11,"03473K","SK우","-",204000,"-","-","-","-",5050,2.48,2048,NA
"2049",2020-11-11,"034830","한국토지신탁","-",1855,"449","4.13","3,476","0.53",110,5.93,2049,NA
"2050",2020-11-11,"035000","지투알","-",5320,"941","5.65","8,625","0.62",300,5.64,2050,NA
"2051",2020-11-11,"035150","백산","-",5200,"288","18.06","5,853","0.89",100,1.92,2051,NA
"2052",2020-11-11,"035250","강원랜드","-",23450,"1,651","14.2","17,377","1.35",900,3.84,2052,NA
"2053",2020-11-11,"035420","NAVER","-",280000,"4,006","69.9","35,223","7.95",376,0.13,2053,NA
"2054",2020-11-11,"035510","신세계 I&C","-",126500,"6,512","19.43","115,835","1.09",2000,1.58,2054,NA
"2055",2020-11-11,"035720","카카오","-",355500,"-","-","60,603","5.87",127,0.04,2055,NA
"2056",2020-11-11,"036420","제이콘텐트리","-",32300,"79","408.86","22,129","1.46",0,0,2056,NA
"2057",2020-11-11,"036460","한국가스공사","-",30550,"395","77.34","85,073","0.36",380,1.24,2057,NA
"2058",2020-11-11,"036530","S&T홀딩스","-",14300,"4,072","3.51","46,992","0.3",500,3.5,2058,NA
"2059",2020-11-11,"036570","엔씨소프트","-",801000,"17,387","46.07","113,836","7.04",5220,0.65,2059,NA
"2060",2020-11-11,"036580","팜스코","-",4900,"-","-","7,977","0.61",50,1.02,2060,NA
"2061",2020-11-11,"037270","YG PLUS","-",5210,"-","-","1,562","3.34",0,0,2061,NA
"2062",2020-11-11,"037560","LG헬로비전","-",3905,"-","-","12,283","0.32",75,1.92,2062,NA
"2063",2020-11-11,"037710","광주신세계","-",160000,"29,953","5.34","413,244","0.39",3500,2.19,2063,NA
"2064",2020-11-11,"039130","하나투어","-",46500,"-","-","15,562","2.99",1000,2.15,2064,NA
"2065",2020-11-11,"039490","키움증권","-",111500,"14,017","7.95","87,976","1.27",2000,1.79,2065,NA
"2066",2020-11-11,"039570","HDC아이콘트롤스","-",9850,"-","-","10,245","0.96",350,3.55,2066,NA
"2067",2020-11-11,"041650","상신브레이크","-",2705,"210","12.88","7,924","0.34",100,3.7,2067,NA
"2068",2020-11-11,"042660","대우조선해양","-",24400,"-","-","35,025","0.7",0,0,2068,NA
"2069",2020-11-11,"042670","두산인프라코어","-",8670,"1,153","7.52","10,677","0.81",0,0,2069,NA
"2070",2020-11-11,"042700","한미반도체","-",11200,"383","29.24","3,839","2.92",100,0.89,2070,NA
"2071",2020-11-11,"044380","주연테크","-",1130,"-","-","731","1.55",0,0,2071,NA
"2072",2020-11-11,"044450","KSS해운","-",10900,"1,034","10.54","12,026","0.91",270,2.48,2072,NA
"2073",2020-11-11,"044820","코스맥스비티아이","-",18900,"42","450","30,613","0.62",250,1.32,2073,NA
"2074",2020-11-11,"047040","대우건설","-",3610,"508","7.11","5,916","0.61",0,0,2074,NA
"2075",2020-11-11,"047050","포스코인터내셔널","-",14250,"1,697","8.4","24,703","0.58",700,4.91,2075,NA
"2076",2020-11-11,"047400","유니온머티리얼","-",4230,"57","74.21","2,045","2.07",50,1.18,2076,NA
"2077",2020-11-11,"047810","한국항공우주","-",24700,"1,748","14.13","11,714","2.11",400,1.62,2077,NA
"2078",2020-11-11,"049770","동원F&B","-",173500,"17,015","10.2","176,519","0.98",3000,1.73,2078,NA
"2079",2020-11-11,"049800","우진플라임","-",4220,"-","-","5,263","0.8",0,0,2079,NA
"2080",2020-11-11,"051600","한전KPS","-",29350,"3,407","8.61","23,632","1.24",1920,6.54,2080,NA
"2081",2020-11-11,"051630","진양화학","-",4540,"-","-","2,221","2.04",0,0,2081,NA
"2082",2020-11-11,"051900","LG생활건강","-",1571000,"46,431","33.84","234,042","6.71",11000,0.7,2082,NA
"2083",2020-11-11,"051905","LG생활건강우","-",711000,"-","-","-","-",11050,1.55,2083,NA
"2084",2020-11-11,"051910","LG화학","-",692000,"4,085","169.4","217,230","3.19",2000,0.29,2084,NA
"2085",2020-11-11,"051915","LG화학우","-",346500,"-","-","-","-",2050,0.59,2085,NA
"2086",2020-11-11,"052690","한전기술","-",16800,"694","24.21","12,878","1.3",310,1.85,2086,NA
"2087",2020-11-11,"053210","스카이라이프","-",9390,"1,147","8.19","14,620","0.64",350,3.73,2087,NA
"2088",2020-11-11,"053690","한미글로벌","-",9790,"2,222","4.41","10,777","0.91",200,2.04,2088,NA
"2089",2020-11-11,"055490","테이팩스","-",33950,"1,617","21","21,349","1.59",0,0,2089,NA
"2090",2020-11-11,"055550","신한지주","-",33650,"7,000","4.81","79,682","0.42",1850,5.5,2090,NA
"2091",2020-11-11,"057050","현대홈쇼핑","-",74800,"7,354","10.17","144,315","0.52",2000,2.67,2091,NA
"2092",2020-11-11,"058430","포스코강판","-",15450,"446","34.64","36,256","0.43",400,2.59,2092,NA
"2093",2020-11-11,"058650","세아홀딩스","-",71900,"7,707","9.33","491,403","0.15",2250,3.13,2093,NA
"2094",2020-11-11,"058730","다스코","-",5610,"125","44.88","8,008","0.7",0,0,2094,NA
"2095",2020-11-11,"058850","KTcs","-",2260,"178","12.7","3,715","0.61",80,3.54,2095,NA
"2096",2020-11-11,"058860","KTis","-",2595,"272","9.54","4,835","0.54",90,3.47,2096,NA
"2097",2020-11-11,"060980","한라홀딩스","-",34500,"3,921","8.8","84,613","0.41",2000,5.8,2097,NA
"2098",2020-11-11,"063160","종근당바이오","-",41050,"2,280","18","28,890","1.42",200,0.49,2098,NA
"2099",2020-11-11,"064350","현대로템","-",16050,"-","-","9,695","1.66",0,0,2099,NA
"2100",2020-11-11,"064960","S&T모티브","-",54100,"181","298.9","50,329","1.07",1400,2.59,2100,NA
"2101",2020-11-11,"066570","LG전자","-",86800,"169","513.61","79,245","1.1",750,0.86,2101,NA
"2102",2020-11-11,"066575","LG전자우","-",33200,"-","-","-","-",800,2.41,2102,NA
"2103",2020-11-11,"067830","세이브존I&C","-",3020,"590","5.12","10,914","0.28",30,0.99,2103,NA
"2104",2020-11-11,"068270","셀트리온","-",296500,"2,236","132.6","20,795","14.26",0,0,2104,NA
"2105",2020-11-11,"068290","삼성출판사","-",23400,"487","48.05","9,069","2.58",100,0.43,2105,NA
"2106",2020-11-11,"068400","SK렌터카","-",8890,"740","12.01","9,639","0.92",0,0,2106,NA
"2107",2020-11-11,"069260","휴켐스","-",25900,"1,812","14.29","15,970","1.62",1000,3.86,2107,NA
"2108",2020-11-11,"069460","대호에이엘","-",2160,"-","-","972","2.22",0,0,2108,NA
"2109",2020-11-11,"069620","대웅제약","-",94400,"2,132","44.28","44,820","2.11",600,0.64,2109,NA
"2110",2020-11-11,"069640","한세엠케이","-",2940,"-","-","7,793","0.38",0,0,2110,NA
"2111",2020-11-11,"069730","DSR제강","-",4760,"469","10.15","9,851","0.48",40,0.84,2111,NA
"2112",2020-11-11,"069960","현대백화점","-",68600,"8,639","7.94","181,263","0.38",1000,1.46,2112,NA
"2113",2020-11-11,"070960","용평리조트","-",4325,"-","-","8,222","0.53",0,0,2113,NA
"2114",2020-11-11,"071050","한국금융지주","-",77200,"14,467","5.34","81,250","0.95",2900,3.76,2114,NA
"2115",2020-11-11,"071055","한국금융지주우","-",62400,"-","-","-","-",2962,4.75,2115,NA
"2116",2020-11-11,"071090","하이스틸","-",15400,"16","962.5","63,833","0.24",100,0.65,2116,NA
"2117",2020-11-11,"071320","지역난방공사","-",39300,"-","-","132,086","0.3",0,0,2117,NA
"2118",2020-11-11,"071840","롯데하이마트","-",32700,"-","-","81,410","0.4",1000,3.06,2118,NA
"2119",2020-11-11,"071950","코아스","-",1100,"70","15.71","811","1.36",0,0,2119,NA
"2120",2020-11-11,"071970","STX중공업","-",4110,"-","-","4,813","0.85",0,0,2120,NA
"2121",2020-11-11,"072130","유엔젤","-",4390,"-","-","2,745","1.6",0,0,2121,NA
"2122",2020-11-11,"072710","농심홀딩스","-",73600,"7,887","9.33","198,514","0.37",2000,2.72,2122,NA
"2123",2020-11-11,"073240","금호타이어","-",4110,"-","-","4,383","0.94",0,0,2123,NA
"2124",2020-11-11,"074610","이엔플러스","-",3425,"-","-","1,232","2.78",0,0,2124,NA
"2125",2020-11-11,"075180","새론오토모티브","-",4090,"-","-","11,092","0.37",140,3.42,2125,NA
"2126",2020-11-11,"075580","세진중공업","-",7520,"42","179.05","2,765","2.72",20,0.27,2126,NA
"2127",2020-11-11,"077500","유니퀘스트","-",10650,"953","11.18","7,830","1.36",150,1.41,2127,NA
"2128",2020-11-11,"077970","STX엔진","-",6400,"737","8.68","8,586","0.75",0,0,2128,NA
"2129",2020-11-11,"078000","텔코웨어","-",12150,"761","15.97","11,450","1.06",550,4.53,2129,NA
"2130",2020-11-11,"078520","에이블씨엔씨","-",7740,"-","-","9,140","0.85",0,0,2130,NA
"2131",2020-11-11,"078930","GS","-",38500,"5,745","6.7","93,746","0.41",1900,4.94,2131,NA
"2132",2020-11-11,"078935","GS우","-",30900,"-","-","-","-",1950,6.31,2132,NA
"2133",2020-11-11,"079160","CJ CGV","-",22450,"-","-","11,590","1.94",0,0,2133,NA
"2134",2020-11-11,"079430","현대리바트","-",15000,"968","15.5","22,301","0.67",150,1,2134,NA
"2135",2020-11-11,"079550","LIG넥스원","-",30200,"145","208.28","28,817","1.05",600,1.99,2135,NA
"2136",2020-11-11,"079980","휴비스","-",8550,"-","-","11,407","0.75",150,1.75,2136,NA
"2137",2020-11-11,"081000","일진다이아","-",51900,"914","56.78","12,656","4.1",300,0.58,2137,NA
"2138",2020-11-11,"081660","휠라홀딩스","-",47500,"4,382","10.84","20,448","2.32",219,0.46,2138,NA
"2139",2020-11-11,"082640","동양생명","-",3500,"739","4.74","16,121","0.22",230,6.57,2139,NA
"2140",2020-11-11,"082740","HSD엔진","-",4885,"-","-","5,722","0.85",0,0,2140,NA
"2141",2020-11-11,"083420","그린케미칼","-",6250,"236","26.48","4,521","1.38",170,2.72,2141,NA
"2142",2020-11-11,"084010","대한제강","-",7410,"1,340","5.53","18,665","0.4",200,2.7,2142,NA
"2143",2020-11-11,"084670","동양고속","-",26450,"12,104","2.19","45,514","0.58",4700,17.77,2143,NA
"2144",2020-11-11,"084680","이월드","-",3470,"27","128.52","2,729","1.27",0,0,2144,NA
"2145",2020-11-11,"084690","대상홀딩스","-",10300,"1,946","5.29","15,703","0.66",200,1.94,2145,NA
"2146",2020-11-11,"084695","대상홀딩스우","-",8460,"-","-","-","-",210,2.48,2146,NA
"2147",2020-11-11,"084870","TBH글로벌","-",1970,"-","-","5,163","0.38",0,0,2147,NA
"2148",2020-11-11,"085310","엔케이","-",1080,"-","-","1,121","0.96",0,0,2148,NA
"2149",2020-11-11,"085620","미래에셋생명","-",4065,"682","5.96","11,792","0.34",170,4.18,2149,NA
"2150",2020-11-11,"086280","현대글로비스","-",193500,"13,395","14.45","124,541","1.55",3500,1.81,2150,NA
"2151",2020-11-11,"086790","하나금융지주","-",36000,"7,898","4.56","93,673","0.38",2100,5.83,2151,NA
"2152",2020-11-11,"088350","한화생명","-",1900,"18","105.56","14,606","0.13",30,1.58,2152,NA
"2153",2020-11-11,"088790","진도","-",4715,"-","-","8,030","0.59",100,2.12,2153,NA
"2154",2020-11-11,"089470","HDC현대EP","-",6280,"445","14.11","8,886","0.71",120,1.91,2154,NA
"2155",2020-11-11,"089590","제주항공","-",16200,"-","-","11,248","1.44",0,0,2155,NA
"2156",2020-11-11,"090080","평화산업","-",1140,"-","-","610","1.87",0,0,2156,NA
"2157",2020-11-11,"090350","노루페인트","-",7440,"923","8.06","15,754","0.47",275,3.7,2157,NA
"2158",2020-11-11,"090355","노루페인트우","-",13600,"-","-","-","-",280,2.06,2158,NA
"2159",2020-11-11,"090370","메타랩스","-",1255,"-","-","1,022","1.23",0,0,2159,NA
"2160",2020-11-11,"090430","아모레퍼시픽","-",174500,"3,477","50.19","65,050","2.68",1000,0.57,2160,NA
"2161",2020-11-11,"090435","아모레퍼시픽우","-",56600,"-","-","-","-",1005,1.78,2161,NA
"2162",2020-11-11,"091090","세원셀론텍","-",2865,"-","-","2,896","0.99",0,0,2162,NA
"2163",2020-11-11,"091810","티웨이항공","-",3430,"-","-","2,828","1.21",0,0,2163,NA
"2164",2020-11-11,"092200","디아이씨","-",1420,"-","-","3,969","0.36",0,0,2164,NA
"2165",2020-11-11,"092220","KEC","-",2165,"-","-","1,782","1.21",0,0,2165,NA
"2166",2020-11-11,"092230","KPX홀딩스","-",82400,"8,406","9.8","149,477","0.55",2600,3.16,2166,NA
"2167",2020-11-11,"092440","기신정기","-",3750,"298","12.58","8,125","0.46",150,4,2167,NA
"2168",2020-11-11,"092780","동양피스톤","-",5980,"753","7.94","8,059","0.74",120,2.01,2168,NA
"2169",2020-11-11,"093050","LF","-",16100,"2,313","6.96","41,768","0.39",500,3.11,2169,NA
"2170",2020-11-11,"093230","이아이디","-",358,"1","358","251","1.43",0,0,2170,NA
"2171",2020-11-11,"093240","형지엘리트","-",2865,"-","-","2,033","1.41",0,0,2171,NA
"2172",2020-11-11,"093370","후성","-",10050,"87","115.52","2,295","4.38",15,0.15,2172,NA
"2173",2020-11-11,"094280","효성ITX","-",21300,"899","23.69","4,162","5.12",500,2.35,2173,NA
"2174",2020-11-11,"095570","AJ네트웍스","-",4450,"982","4.53","6,802","0.65",300,6.74,2174,NA
"2175",2020-11-11,"095720","웅진씽크빅","-",2630,"-","-","3,510","0.75",310,11.79,2175,NA
"2176",2020-11-11,"096760","JW홀딩스","-",5840,"-","-","2,253","2.59",90,1.54,2176,NA
"2177",2020-11-11,"096770","SK이노베이션","-",155000,"-","-","186,398","0.83",3000,1.94,2177,NA
"2178",2020-11-11,"096775","SK이노베이션우","-",126000,"-","-","-","-",3050,2.42,2178,NA
"2179",2020-11-11,"097230","한진중공업","-",7630,"5,185","1.47","2,943","2.59",0,0,2179,NA
"2180",2020-11-11,"097950","CJ제일제당","-",367000,"9,516","38.57","297,949","1.23",3500,0.95,2180,NA
"2181",2020-11-11,"097955","CJ제일제당 우","-",162000,"-","-","-","-",3550,2.19,2181,NA
"2182",2020-11-11,"100220","비상교육","-",6430,"921","6.98","16,496","0.39",250,3.89,2182,NA
"2183",2020-11-11,"100250","진양홀딩스","-",2770,"276","10.04","5,507","0.5",170,6.14,2183,NA
"2184",2020-11-11,"100840","S&TC","-",15500,"2,148","7.22","32,631","0.48",800,5.16,2184,NA
"2185",2020-11-11,"101060","SBS미디어홀딩스","-",1730,"-","-","4,162","0.42",0,0,2185,NA
"2186",2020-11-11,"101140","비티원","-",7060,"410","17.22","1,664","4.24",0,0,2186,NA
"2187",2020-11-11,"101530","해태제과식품","-",8440,"-","-","8,359","1.01",150,1.78,2187,NA
"2188",2020-11-11,"102260","동성코퍼레이션","-",4270,"128","33.36","6,198","0.69",200,4.68,2188,NA
"2189",2020-11-11,"102280","쌍방울","-",641,"-","-","1,083","0.59",0,0,2189,NA
"2190",2020-11-11,"102460","이연제약","-",19500,"359","54.32","13,131","1.49",350,1.79,2190,NA
"2191",2020-11-11,"103140","풍산","-",26750,"629","42.53","49,306","0.54",400,1.5,2191,NA
"2192",2020-11-11,"103590","일진전기","-",3190,"97","32.89","8,191","0.39",0,0,2192,NA
"2193",2020-11-11,"104700","한국철강","-",4950,"415","11.93","15,742","0.31",200,4.04,2193,NA
"2194",2020-11-11,"105560","KB금융","-",47250,"8,451","5.59","92,672","0.51",2210,4.68,2194,NA
"2195",2020-11-11,"105630","한세실업","-",18350,"-","-","9,945","1.85",500,2.72,2195,NA
"2196",2020-11-11,"105840","우진","-",4630,"-","-","5,704","0.81",100,2.16,2196,NA
"2197",2020-11-11,"107590","미원홀딩스","-",69300,"6,591","10.51","62,937","1.1",400,0.58,2197,NA
"2198",2020-11-11,"108670","LG하우시스","-",64400,"1,154","55.81","91,420","0.7",250,0.39,2198,NA
"2199",2020-11-11,"108675","LG하우시스우","-",27450,"-","-","-","-",300,1.09,2199,NA
"2200",2020-11-11,"109070","컨버즈","-",4100,"-","-","1,010","4.06",0,0,2200,NA
"2201",2020-11-11,"111110","호전실업","-",8130,"346","23.5","14,353","0.57",250,3.08,2201,NA
"2202",2020-11-11,"111770","영원무역","-",30300,"3,791","7.99","41,602","0.73",400,1.32,2202,NA
"2203",2020-11-11,"112610","씨에스윈드","-",122500,"2,061","59.44","19,726","6.21",460,0.38,2203,NA
